Customer,SalesOrganization,DistributionChannel,Division,CustomerABCClassification,SalesOffice,SalesGroup,OrderIsBlockedForCustomer,Currency,CustomerPriceGroup,PriceListType,DeliveryPriority,ShippingCondition,IncotermsClassification,SupplyingPlant,CompleteDeliveryIsDefined,DeliveryIsBlockedForCustomer,BillingIsBlockedForCustomer,CustomerPaymentTerms,CustomerAccountAssignmentGroup,AccountByCustomer,CustomerGroup,CustomerPricingProcedure,OrderCombinationIsAllowed,PartialDeliveryIsAllowed,InvoiceDate,PaymentTerms,IncotermsTransferLocation,ItemOrderProbabilityInPercent,IncotermsLocation2,RecordCreatedDate,AuthorizationGroup,SalesDistrict,IncotermsVersion,IncotermsLocation1,DeletionIndicator,IsBusinessPurposeCompleted,SalesItemProposal,CustProdProposalProcedure,ProofOfDeliveryTime,ProofOfDeliveryTimeValue,MaxNmbrOfPartialDelivery,UnderdelivTolrtdLmtRatioInPct,OverdelivTolrtdLmtRatioInPct,IsActiveEntity,AdditionalCustomerGroup1,AdditionalCustomerGroup2,AdditionalCustomerGroup3,AdditionalCustomerGroup4,AdditionalCustomerGroup5,InvoiceListSchedule,ExchangeRateType,PaymentGuaranteeProcedure,SuplrIsRlvtForSettlmtMgmt,CustIsRlvtForSettlmtMgmt,ProductUnitGroup,SlsDocIsRlvtForProofOfDeliv,SlsUnlmtdOvrdelivIsAllwd,CreditControlArea,CustomerIsRebateRelevant,InspSbstHasNoTimeOrQuantity,ManualInvoiceMaintIsRelevant,IncotermsSupChnLoc1AddlUUID,IncotermsSupChnLoc2AddlUUID,IncotermsSupChnDvtgLocAddlUUID,SalesBlockForCustomer,CustomerStatisticsGroup,RetailAdditionalCustomerGrp6,RetailAdditionalCustomerGrp7,RetailAdditionalCustomerGrp8,RetailAdditionalCustomerGrp9,RetailAdditionalCustomerGrp10
BELOCHKA,RUEC,01,01,,0001,,,RUB,01,,00,,FOB,,false,,,,,,,ZR,false,,,,moscow,100,,,,000001,,moscow,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
BP01,0001,01,01,,,,,EUR,02,,00,,FH,,false,,,0001,,,,1,false,,,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
BP1,0001,01,01,,,,,EUR,01,,01,,CIF,0001,false,,,0001,,,,1,false,,01,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,01,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
BP2,0001,01,01,,,,,EUR,01,,01,01,FH,0001,false,,,0001,,,,1,false,,01,0001,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,01,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
BP_BANE_01,0001,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
BSTN_VHCL,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,01,1,false,,,,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CAPS_CUST1,0001,01,01,,,,,EUR,02,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CAPS_CUST1,CN01,01,01,,,,,CNY,02,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CAPTN_SLOW,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,01,1,false,,,,captn_slow,100,,,,000001,,captn_slow,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCH-DEMO1,0001,01,01,,,,,EUR,01,,01,,,,false,,,,,,,01,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCMCUST01,0001,01,01,,,,,EUR,01,,00,01,EXW,,false,,,,,,,1,false,,,,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCMCUST02,0001,01,01,,,,,EUR,01,,00,01,EXW,,false,,,,,,,1,false,,,,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCMCUST03,0001,01,01,,,,,EUR,01,,00,01,EXW,,false,,,,,,,1,false,,,,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCMCUST04,0001,01,01,,,,,EUR,01,,00,01,EXW,,false,,,,,,,1,false,,,,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCMCUST05,0001,01,01,,,,,EUR,01,,00,01,EXW,,false,,,,,,,1,false,,,,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCMHCUST01,0001,01,01,,,,,EUR,01,,00,01,EXW,,false,,,,,,,1,false,,,,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000001,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,DPP,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,X,,,,,,
CCSC000002,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000003,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000004,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000005,0001,01,01,A,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000006,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000007,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000008,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSC000009,0001,01,01,1,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,5,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSM000001,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CCSM000002,0001,01,01,,0001,001,,EUR,01,,00,01,FOB,,false,,,0001,,,,6,false,,,0001,Walldorf,000,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,true,true,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CLARKSON_J,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,01,1,false,,,,Clarkson,100,,,,000001,,Clarkson,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_CAG04,0001,01,01,,,,,EUR,01,,00,,FOB,,false,,,0001,,,,1,false,,,0001,Genua,100,,,,000001,,Genua,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_CAG_CL,CM04,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_CAG_SOY,CM02,01,01,,,,,EUR,01,,01,01,FOB,0001,false,,,0001,01,,,9,false,,,0001,WALLDORF,100,,,,000001,,WALLDORF,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_CMT_CAT,CM01,01,01,,,,,EUR,01,,01,01,FOB,0001,false,,,0001,01,,,9,false,,,0001,Ship,100,,,,000001,,Ship,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_CMT_CAT,CM03,01,01,,,,,EUR,01,,01,01,FOB,0001,false,,,0001,01,,,9,false,,,0001,Ship,100,,,,000001,,Ship,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_COIL_03,CM05,01,01,,,,,USD,01,,00,,FOB,,false,,,,,,,9,false,,,,FOB_ST_LOUIS,100,,,,000001,,FOB_ST_LOUIS,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CM_VAG01,CM02,01,01,,,,,EUR,01,,01,01,FOB,0001,false,,,0001,,,,9,false,,,0001,Mexico,100,,,,000001,,Mexico,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CPD_DEB,0001,01,01,,,,,EUR,01,,00,,,,false,,,,,,,01,false,,,,,100,,,,,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST001,GT01,GT,GT,,,,,CNY,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C1,CPM1,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C1,TSO1,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C2,CPM1,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C2,TSO1,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C3,CPM1,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C3,TSO1,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C4,TSO1,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
CUST_C4,TSO2,01,01,,,,,INR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DB-CUST,0001,01,01,,0001,001,,EUR,01,01,01,,,,false,,,,,,01,01,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DEB_DEMO2,0001,01,01,A,0001,,,EUR,01,,00,01,,,false,,,,,,,1,true,,,,,100,,,,000001,,,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DEMO_DEB3,0001,01,01,A,0001,,,EUR,01,01,00,01,,,false,,,,,,,1,true,,,,,100,,,,000001,,,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DPPS4KU01,0001,01,01,,,,,EUR,01,,02,01,FH,0001,false,,,0001,,,,2,false,,01,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,01,,,false,false,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DPPS4KU02,0001,01,01,,,,,EUR,01,,02,01,FH,0001,false,,,0001,,,,2,false,,01,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,01,,,false,false,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DPPS4KU03,0001,01,01,,,,,EUR,01,,02,01,FH,0001,false,,,0001,,,,2,false,,01,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,01,,,false,false,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DPPS4KU03,VMSP,MS,MS,,,,,EUR,02,,02,01,FH,,false,,,0001,,,,2,false,,01,0001,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,01,,,false,false,,false,false,,true,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST01,ZD01,50,50,,,,,EUR,01,,00,,CFR,DSD1,false,,,0001,,,,1,false,,,0001,XX,100,,,,000001,,XX,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST01,ZD02,50,50,,,,,EUR,01,,00,,CFR,DSD2,false,,,0001,,,,01,false,,,0001,YY,100,,,,000002,,YY,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST1,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,01,1,false,,,0001,xy,100,,,,NORTH,,xy,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST10,ZD01,50,50,,,,,EUR,01,,00,D1,CFR,DSD1,false,,,0001,,,,1,false,,,0001,xx,100,,,DPP,000001,,xx,true,true,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,X,,,,,,
DSD_CUST11,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST12,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST13,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST14,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST15,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0001,01,,,1,false,,,0001,,100,,,,SOUTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST16,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0001,01,,,1,false,,,0001,,100,,,,SOUTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST2,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,01,1,false,,,0001,xy,100,,,,NORTH,,xy,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST3,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,01,1,false,,,0001,xy,100,,,,NORTH,,xy,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST4,ZD01,50,50,,,,,EUR,01,,02,D1,FCA,DSD1,false,,,0004,01,,01,1,false,,,0004,xy,100,,,,NORTH,,xy,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST4,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0004,01,,01,1,false,,,0004,,100,,,,SOUTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST5,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0004,01,,01,1,false,,,0004,,100,,,,SOUTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_CUST6,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0004,01,,01,1,false,,,0004,,100,,,,SOUTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV01,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0004,01,,,1,false,,,0004,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV01,ZD02,50,50,,,,,EUR,01,,00,,CFR,DSD2,false,,,0001,,,,01,false,,,0001,AA,100,,,,000002,,AA,true,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV02,ZD01,50,50,,,,,EUR,01,,02,D1,,DSD1,false,,,,,,01,1,false,,,,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV03,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0004,01,,01,1,false,,,0004,,100,,,,SOUTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV04,ZD01,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,xx,100,,,,000001,,xx,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV04,ZD01,51,51,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,yy,100,,,,000001,,yy,true,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV05,ZD01,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,rr,100,,,,000001,,rr,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV10,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,DPP,NORTH,,,true,true,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,X,,,,,,
DSD_DRIV11,ZD01,50,50,,,,,EUR,01,,00,D1,CFR,DSD1,false,,,0001,,,,1,false,,,0001,xx,100,,,,000001,,xx,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV11,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD2,false,,,0001,01,,,1,false,,,0001,,100,,,,SOUTH,,,true,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV12,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,01,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV13,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
