Customer,CompanyCode,AccountingClerk,ReconciliationAccount,AuthorizationGroup,CustomerHeadOffice,AlternativePayerAccount,PaymentBlockingReason,InterestCalculationCode,InterestCalculationDate,IntrstCalcFrequencyInMonths,CustomerAccountNote,APARToleranceGroup,HouseBank,ItemIsToBePaidSeparately,PaytAdviceIsSentbyEDI,PhysicalInventoryBlockInd,UserAtCustomer,AccountingClerkPhoneNumber,AccountingClerkFaxNumber,AccountingClerkInternetAddress,AccountByCustomer,IsToBeLocallyProcessed,CollectiveInvoiceVariant,LayoutSortingRule,PaymentTerms,CustomerSupplierClearingIsUsed,RecordPaymentHistoryIndicator,PaymentMethodsList,DeletionIndicator,CreditMemoPaymentTerms,DunningNoticeGroup,LastInterestCalcRunDate,CustPreviousMasterRecordNumber,ValueAdjustmentKey,CashPlanningGroup,SupplierReleaseGroup,PersonnelNumber,BuyingGroupAccountNumber,BillExchChargePaymentTerms,CheckPaidDurationInDays,CustomerPaymentBlockingReason,PaymentMethodSupplement,AcctsReceivablePledgingCode,LockboxInternalID,IsBusinessPurposeCompleted,WithholdingTaxCountry,KnownOrNegotiatedLeave,DeletionIsBlocked,PaymentClearingGroup,PaymentReason,BPPeriodicAccountStatement,US_FrgnAcctTaxRcpntCntry,US_GlobIntermediaryIdnNumber,US_RecipientForeignTaxID,US_LobTreatyCode,US_FW8BENReceiveDate,US_FW9ReceiveDate,US_SecondTINNoticeIsIssued,US_FrgnRecipientHasPartnership,US_FrgnAcctTaxFilingIsRequired,US_Chapter4StatusCode,LastDunnedOn,DunningProcedure,DunningLevel,DunningBlock,DunningRecipient,LegDunningProcedureOn,IsActiveEntity
0000004243,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
0000004246,200,,0000140000,,,,,,,00,,DEB2,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
0000004247,200,,0000140000,,,,,,,00,,DEB1,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
0000100005,TP02,,0000140009,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
0000100006,TP02,,0000196000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
0000100010,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
0000123456,0001,BD,0000142000,,,,A,01,2017-01-12,01,test,DEB1,MPESA,true,true,false,278288,829929202,728829,sap@gmail.com,288289,true,4,000,0001,true,true,,false,0001,01,2017-01-19,36627828,TP,A1,0001,00000000,,0001,34,A,,,,,,,false,,,1,,,,,,,,,,,2017-01-03,0001,2,A,,2017-01-27,true
1234567891,0001,,0000196000,DPP,,,,,,00,,,,false,false,true,,,,,,false,,,0001,false,false,,true,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
3200000000,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
3211111111,PBR1,,0000000888,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
3211111112,PBR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
A-DANDAN,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
A4711,DE01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,U,false,,,,,,,,00000107,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
A499,PT01,,0000211000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
AA,CN01,,0022010000,DPP,,,,,,00,,,,false,false,true,,,,,,false,,,,false,false,,true,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
AAV,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
ABC,0001,,0000146000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,0001,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
ALCCS00001,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
ATP_CUST01,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
BE99_C1,BE99,,0000407000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
BE99_C2,BE99,,0000407000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
BP1,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,E,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
BP2,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,E,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
BUYING,0001,,0000150000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C01,CN01,,,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CAPS_CUST1,0001,,0000196000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CAPS_CUST1,CN01,,0000196910,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCMCUST01,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCMCUST02,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCMCUST03,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCMCUST04,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCMCUST05,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCMHCUST01,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCPEXT001,200,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,.,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000001,0001,,0000140000,DPP,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000002,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000003,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000004,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000005,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000006,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000007,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000008,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000008,F002,,0000144000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,CPT,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSC000009,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSM000001,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CCSM000002,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_01,0001,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_01,AR01,,0000196100,DPP,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_01,BE01,,0000407000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_01,BR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_01,DE01,,0000196100,DPP,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_1,0001,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_1,AR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_1,BE01,,0000407000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_1,BR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_1,DE01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_2,0001,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_2,AR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_2,BE01,,0000407000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_2,BR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_2,DE01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_3,0001,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_3,AR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_3,BE01,,0000407000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_3,BR01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CF_DPP_3,DE01,,0000196100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CM_CAG04,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,001,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CM_CAG_CL,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,U,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CM_CAG_SOY,0001,,0000196000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CM_CMT_CAT,0001,,0000196000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CM_COIL_03,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,1U,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CM_VAG01,0001,,0000140009,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CONSUM0001,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CPDMAHNEN,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CPDMAHNEN1,0001,,0000140000,DPP,,,,,,00,,,,false,false,true,,,,,,false,,,,false,false,,true,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,2015-12-09,0001,1,,,,true
CPD_DEB,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CUST001,GT01,,0011220000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,BET,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CUST_01,SRFM,,0000200150,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,E1,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CXX4,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
CXX5,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAT1_2,PAT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAT1_2F,PAT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAT1_2U,PAT1,,0000000444,,,C_PAT1_2,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAT1_7,PAT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAT1_7F,PAT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAT1_7U,PAT1,,0000000444,,,C_PAT1_7,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAU1_4,PAU1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAU1_4U,PAU1,,0000000444,,,C_PAU1_4,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAU1_5,PAU1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,5,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PAU1_5U,PAU1,,0000000444,,,C_PAU1_5,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,5,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBE1_4,PBE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBE1_4U,PBE1,,0000000444,,,C_PBE1_4,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBE1_8,PBE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBE1_8F,PBE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBE1_8U,PBE1,,0000000444,,,C_PBE1_8,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBR1_8,PBR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBR1_8I,PBR1,,0000000444,,,,,,,00,,,ITCOB,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBR1_9,PBR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PBR1_9I,PBR1,,0000000444,,,,,,,00,,,ITCOB,false,false,false,,,,,,false,,,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCA1_2,PCA1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2B,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCA1_2F,PCA1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2B,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCA1_2U,PCA1,,0000000444,,,C_PCA1_2,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2B,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_0,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,0001,0,,,,true
C_PCH1_0F,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_0U,PCH1,,0000000444,,,C_PCH1_0,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_1,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_1F,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_1U,PCH1,,0000000444,,,C_PCH1_1,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_4,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_4F,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_4U,PCH1,,0000000444,,,C_PCH1_4,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_7,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_7F,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_7U,PCH1,,0000000444,,,C_PCH1_7,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_8,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_8F,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_8U,PCH1,,0000000444,,,C_PCH1_8,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_9,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_9F,PCH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PCH1_9U,PCH1,,0000000444,,,C_PCH1_9,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDE1_1,PDE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDE1_1U,PDE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDK1_8,PDK1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDK1_8F,PDK1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDK1_8U,PDK1,,0000000444,,,C_PDK1_8,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDK1_T,PDK1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDK1_Z,PDK1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PDK1_ZF,PDK1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
