Customer,CustomerName,CustomerFullName,BPCustomerName,BPCustomerFullName,CreatedByUser,CreationDate,AddressID,CustomerClassification,VATRegistration,CustomerAccountGroup,AuthorizationGroup,DeliveryIsBlocked,PostingIsBlocked,BillingIsBlockedForCustomer,OrderIsBlockedForCustomer,InternationalLocationNumber1,IsOneTimeAccount,TaxJurisdiction,Industry,TaxNumberType,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,CustomerCorporateGroup,Supplier,NielsenRegion,IndustryCode1,IndustryCode2,IndustryCode3,IndustryCode4,IndustryCode5,Country,OrganizationBPName1,OrganizationBPName2,CityName,PostalCode,StreetName,SortField,FaxNumber,BR_SUFRAMACode,Region,TelephoneNumber1,TelephoneNumber2,AlternativePayerAccount,DataMediumExchangeIndicator,VATLiability,IsBusinessPurposeCompleted,ResponsibleType,FiscalAddress,NFPartnerIsNaturalPerson,DeletionIndicator,Language,TradingPartner,DeliveryDateTypeRule,ExpressTrainStationName,TrainStationName,InternationalLocationNumber2,InternationalLocationNumber3,CityCode,County,CustomerHasUnloadingPoint,CustomerWorkingTimeCalendar,IsCompetitor,TaxInvoiceRepresentativeName,BusinessType,IndustryType,TW_CollvBillingIsSupported,AlternativePayeeIsAllowed,FreeDefinedAttribute01,FreeDefinedAttribute02,FreeDefinedAttribute03,FreeDefinedAttribute04,FreeDefinedAttribute05,FreeDefinedAttribute06,FreeDefinedAttribute07,FreeDefinedAttribute08,FreeDefinedAttribute09,FreeDefinedAttribute10,PaymentReason,CustomerConditionGroup1,CustomerConditionGroup2,CustomerConditionGroup3,CustomerConditionGroup4,CustomerConditionGroup5,IsSalesProspect,PaymentIsBlockedForCustomer,IsConsumer,DataControllerSet,DataController1,DataController2,DataController3,DataController4,DataController5,DataController6,DataController7,DataController8,DataController9,DataController10,BusinessPartnerName1,BusinessPartnerName2,BusinessPartnerName3,BusinessPartnerName4,BPAddrCityName,BPAddrStreetName,AddressSearchTerm1,AddressSearchTerm2,DistrictName,POBoxDeviatingCityName,BusinessPartnerFormOfAddress,BR_ICMSTaxPayerType
JP_ECA100,JP_ECA100,Company JP_ECA100/10000009 Tokyo,JP_ECA100,JP_ECA100,FEIS,2015-11-19,0000025652,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,0000002145,,,,,,,JP,JP_ECA100,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA100,,,,Tokyo,,ECATT,,,,0003,
JP_ECA1000,JP_ECA1000,Company JP_ECA1000/10000009 Tokyo,JP_ECA1000,JP_ECA1000,FEIS,2015-11-19,0000027491,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA1000,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA1000,,,,Tokyo,,ECATT,,,,0003,
JP_ECA101,JP_ECA101,Company JP_ECA101/10000009 Tokyo,JP_ECA101,JP_ECA101,FEIS,2015-11-19,0000025654,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA101,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA101,,,,Tokyo,,ECATT,,,,0003,
JP_ECA102,JP_ECA102,Company JP_ECA102/10000009 Tokyo,JP_ECA102,JP_ECA102,FEIS,2015-11-19,0000025656,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA102,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA102,,,,Tokyo,,ECATT,,,,0003,
JP_ECA103,JP_ECA103,Company JP_ECA103/10000009 Tokyo,JP_ECA103,JP_ECA103,FEIS,2015-11-19,0000025658,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA103,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA103,,,,Tokyo,,ECATT,,,,0003,
JP_ECA104,JP_ECA104,Company JP_ECA104/10000009 Tokyo,JP_ECA104,JP_ECA104,FEIS,2015-11-19,0000025660,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA104,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA104,,,,Tokyo,,ECATT,,,,0003,
JP_ECA105,JP_ECA105,Company JP_ECA105/10000009 Tokyo,JP_ECA105,JP_ECA105,FEIS,2015-11-19,0000025662,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA105,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA105,,,,Tokyo,,ECATT,,,,0003,
JP_ECA106,JP_ECA106,Company JP_ECA106/10000009 Tokyo,JP_ECA106,JP_ECA106,FEIS,2015-11-19,0000025664,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA106,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA106,,,,Tokyo,,ECATT,,,,0003,
JP_ECA107,JP_ECA107,Company JP_ECA107/10000009 Tokyo,JP_ECA107,JP_ECA107,FEIS,2015-11-19,0000025666,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA107,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA107,,,,Tokyo,,ECATT,,,,0003,
JP_ECA108,JP_ECA108,Company JP_ECA108/10000009 Tokyo,JP_ECA108,JP_ECA108,FEIS,2015-11-19,0000025668,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA108,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA108,,,,Tokyo,,ECATT,,,,0003,
JP_ECA109,JP_ECA109,Company JP_ECA109/10000009 Tokyo,JP_ECA109,JP_ECA109,FEIS,2015-11-19,0000025670,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA109,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA109,,,,Tokyo,,ECATT,,,,0003,
JP_ECA11,JP_ECA11,Company JP_ECA11/10000009 Tokyo,JP_ECA11,JP_ECA11,FEIS,2015-11-19,0000025468,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA11,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA11,,,,Tokyo,,ECATT,,,,0003,
JP_ECA110,JP_ECA110,Company JP_ECA110/10000009 Tokyo,JP_ECA110,JP_ECA110,FEIS,2015-11-19,0000025672,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA110,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA110,,,,Tokyo,,ECATT,,,,0003,
JP_ECA111,JP_ECA111,Company JP_ECA111/10000009 Tokyo,JP_ECA111,JP_ECA111,FEIS,2015-11-19,0000025674,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA111,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA111,,,,Tokyo,,ECATT,,,,0003,
JP_ECA112,JP_ECA112,Company JP_ECA112/10000009 Tokyo,JP_ECA112,JP_ECA112,FEIS,2015-11-19,0000025676,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA112,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA112,,,,Tokyo,,ECATT,,,,0003,
JP_ECA113,JP_ECA113,Company JP_ECA113/10000009 Tokyo,JP_ECA113,JP_ECA113,FEIS,2015-11-19,0000025678,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA113,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA113,,,,Tokyo,,ECATT,,,,0003,
JP_ECA114,JP_ECA114,Company JP_ECA114/10000009 Tokyo,JP_ECA114,JP_ECA114,FEIS,2015-11-19,0000025680,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA114,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA114,,,,Tokyo,,ECATT,,,,0003,
JP_ECA115,JP_ECA115,Company JP_ECA115/10000009 Tokyo,JP_ECA115,JP_ECA115,FEIS,2015-11-19,0000025682,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA115,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA115,,,,Tokyo,,ECATT,,,,0003,
JP_ECA116,JP_ECA116,Company JP_ECA116/10000009 Tokyo,JP_ECA116,JP_ECA116,FEIS,2015-11-19,0000025684,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA116,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA116,,,,Tokyo,,ECATT,,,,0003,
JP_ECA117,JP_ECA117,Company JP_ECA117/10000009 Tokyo,JP_ECA117,JP_ECA117,FEIS,2015-11-19,0000025686,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA117,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA117,,,,Tokyo,,ECATT,,,,0003,
JP_ECA118,JP_ECA118,Company JP_ECA118/10000009 Tokyo,JP_ECA118,JP_ECA118,FEIS,2015-11-19,0000025688,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA118,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA118,,,,Tokyo,,ECATT,,,,0003,
JP_ECA119,JP_ECA119,Company JP_ECA119/10000009 Tokyo,JP_ECA119,JP_ECA119,FEIS,2015-11-19,0000025690,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA119,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA119,,,,Tokyo,,ECATT,,,,0003,
JP_ECA12,JP_ECA12,Company JP_ECA12/10000009 Tokyo,JP_ECA12,JP_ECA12,FEIS,2015-11-19,0000025470,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA12,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA12,,,,Tokyo,,ECATT,,,,0003,
JP_ECA120,JP_ECA120,Company JP_ECA120/10000009 Tokyo,JP_ECA120,JP_ECA120,FEIS,2015-11-19,0000025692,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA120,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA120,,,,Tokyo,,ECATT,,,,0003,
JP_ECA121,JP_ECA121,Company JP_ECA121/10000009 Tokyo,JP_ECA121,JP_ECA121,FEIS,2015-11-19,0000025694,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA121,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA121,,,,Tokyo,,ECATT,,,,0003,
JP_ECA122,JP_ECA122,Company JP_ECA122/10000009 Tokyo,JP_ECA122,JP_ECA122,FEIS,2015-11-19,0000025696,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA122,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA122,,,,Tokyo,,ECATT,,,,0003,
JP_ECA123,JP_ECA123,Company JP_ECA123/10000009 Tokyo,JP_ECA123,JP_ECA123,FEIS,2015-11-19,0000025698,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,0000002144,,,,,,,JP,JP_ECA123,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA123,,,,Tokyo,,ECATT,,,,0003,
JP_ECA124,JP_ECA124,Company JP_ECA124/10000009 Tokyo,JP_ECA124,JP_ECA124,FEIS,2015-11-19,0000025700,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA124,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA124,,,,Tokyo,,ECATT,,,,0003,
JP_ECA125,JP_ECA125,Company JP_ECA125/10000009 Tokyo,JP_ECA125,JP_ECA125,FEIS,2015-11-19,0000025702,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA125,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA125,,,,Tokyo,,ECATT,,,,0003,
JP_ECA126,JP_ECA126,Company JP_ECA126/10000009 Tokyo,JP_ECA126,JP_ECA126,FEIS,2015-11-19,0000025704,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA126,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA126,,,,Tokyo,,ECATT,,,,0003,
JP_ECA200,JP_ECA200,Company JP_ECA200/10000009 Tokyo,JP_ECA200,JP_ECA200,FEIS,2015-11-19,0000025852,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA200,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA200,,,,Tokyo,,ECATT,,,,0003,
JP_ECA201,JP_ECA201,Company JP_ECA201/10000009 Tokyo,JP_ECA201,JP_ECA201,FEIS,2015-11-19,0000025854,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA201,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA201,,,,Tokyo,,ECATT,,,,0003,
JP_ECA202,JP_ECA202,Company JP_ECA202/10000009 Tokyo,JP_ECA202,JP_ECA202,FEIS,2015-11-19,0000025856,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA202,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA202,,,,Tokyo,,ECATT,,,,0003,
JP_ECA203,JP_ECA203,Company JP_ECA203/10000009 Tokyo,JP_ECA203,JP_ECA203,FEIS,2015-11-19,0000025858,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA203,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA203,,,,Tokyo,,ECATT,,,,0003,
JP_ECA204,JP_ECA204,Company JP_ECA204/10000009 Tokyo,JP_ECA204,JP_ECA204,FEIS,2015-11-19,0000025860,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA204,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA204,,,,Tokyo,,ECATT,,,,0003,
JP_ECA205,JP_ECA205,Company JP_ECA205/10000009 Tokyo,JP_ECA205,JP_ECA205,FEIS,2015-11-19,0000025862,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA205,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA205,,,,Tokyo,,ECATT,,,,0003,
JP_ECA206,JP_ECA206,Company JP_ECA206/10000009 Tokyo,JP_ECA206,JP_ECA206,FEIS,2015-11-19,0000025864,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA206,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA206,,,,Tokyo,,ECATT,,,,0003,
JP_ECA207,JP_ECA207,Company JP_ECA207/10000009 Tokyo,JP_ECA207,JP_ECA207,FEIS,2015-11-19,0000025866,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA207,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA207,,,,Tokyo,,ECATT,,,,0003,
JP_ECA208,JP_ECA208,Company JP_ECA208/10000009 Tokyo,JP_ECA208,JP_ECA208,FEIS,2015-11-19,0000025868,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA208,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA208,,,,Tokyo,,ECATT,,,,0003,
JP_ECA209,JP_ECA209,Company JP_ECA209/10000009 Tokyo,JP_ECA209,JP_ECA209,FEIS,2015-11-19,0000025870,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA209,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA209,,,,Tokyo,,ECATT,,,,0003,
JP_ECA21,JP_ECA21,Company JP_ECA21/10000009 Tokyo,JP_ECA21,JP_ECA21,FEIS,2015-11-19,0000025494,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA21,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA21,,,,Tokyo,,ECATT,,,,0003,
JP_ECA210,JP_ECA210,Company JP_ECA210/10000009 Tokyo,JP_ECA210,JP_ECA210,FEIS,2015-11-19,0000025872,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA210,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA210,,,,Tokyo,,ECATT,,,,0003,
JP_ECA211,JP_ECA211,Company JP_ECA211/10000009 Tokyo,JP_ECA211,JP_ECA211,FEIS,2015-11-19,0000025874,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA211,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA211,,,,Tokyo,,ECATT,,,,0003,
JP_ECA212,JP_ECA212,Company JP_ECA212/10000009 Tokyo,JP_ECA212,JP_ECA212,FEIS,2015-11-19,0000025876,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA212,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA212,,,,Tokyo,,ECATT,,,,0003,
JP_ECA213,JP_ECA213,Company JP_ECA213/10000009 Tokyo,JP_ECA213,JP_ECA213,FEIS,2015-11-19,0000025878,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA213,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA213,,,,Tokyo,,ECATT,,,,0003,
JP_ECA214,JP_ECA214,Company JP_ECA214/10000009 Tokyo,JP_ECA214,JP_ECA214,FEIS,2015-11-19,0000025880,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA214,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA214,,,,Tokyo,,ECATT,,,,0003,
JP_ECA215,JP_ECA215,Company JP_ECA215/10000009 Tokyo,JP_ECA215,JP_ECA215,FEIS,2015-11-19,0000025882,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA215,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA215,,,,Tokyo,,ECATT,,,,0003,
JP_ECA216,JP_ECA216,Company JP_ECA216/10000009 Tokyo,JP_ECA216,JP_ECA216,FEIS,2015-11-19,0000025884,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA216,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA216,,,,Tokyo,,ECATT,,,,0003,
JP_ECA217,JP_ECA217,Company JP_ECA217/10000009 Tokyo,JP_ECA217,JP_ECA217,FEIS,2015-11-19,0000025886,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA217,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA217,,,,Tokyo,,ECATT,,,,0003,
JP_ECA218,JP_ECA218,Company JP_ECA218/10000009 Tokyo,JP_ECA218,JP_ECA218,FEIS,2015-11-19,0000025888,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA218,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA218,,,,Tokyo,,ECATT,,,,0003,
JP_ECA219,JP_ECA219,Company JP_ECA219/10000009 Tokyo,JP_ECA219,JP_ECA219,FEIS,2015-11-19,0000025890,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA219,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA219,,,,Tokyo,,ECATT,,,,0003,
JP_ECA22,JP_ECA22,Company JP_ECA22/10000009 Tokyo,JP_ECA22,JP_ECA22,FEIS,2015-11-19,0000025496,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA22,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA22,,,,Tokyo,,ECATT,,,,0003,
JP_ECA220,JP_ECA220,Company JP_ECA220/10000009 Tokyo,JP_ECA220,JP_ECA220,FEIS,2015-11-19,0000025892,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA220,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA220,,,,Tokyo,,ECATT,,,,0003,
JP_ECA221,JP_ECA221,Company JP_ECA221/10000009 Tokyo,JP_ECA221,JP_ECA221,FEIS,2015-11-19,0000025894,,,KUNA,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_ECA221,,Tokyo,10000009,,ECATT,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_ECA221,,,,Tokyo,,ECATT,,,,0003,
